emd_nm,date,em_cnt,em_g,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt부페,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식
도두동,2020-05-01,6872,16621200,496904,462395.8429,406272.7238,461480.339,626536.2925,498477.6756,492319.2535,7910.7781,59380.6326,8810.8566,28682.0964,39854.5139,22809.5505,22049.7536,0,450.1992,127.8278,61,60,1685,1527,1746,1587,12362454,51054471,198664482,18338671,336238,103254042,29747865,9210674,4871874,22333766,243671527
도두동,2020-06-01,6829,16569750,495387,430202.3606,373198.9179,551737.8947,659178.3777,594819.2325,502939.5295,10502.0138,53814.8412,4824.8144,42731.8182,31905.2593,35451.2956,30499.3054,3396.7678,3211.6169,291.2794,62,60,1702,1528,1764,1588,12516147,67799655,176972891,19277819,209920,92993077,25931776,6861004,4935680,18292326,236498100
도두동,2020-07-01,8482,20972600,627027,438166.6506,389349.0904,675855.0904,644883.7504,758014.1075,515493.5285,19015.992,58588.8225,3404.5751,42202.3832,33596.2101,63581.0204,30238.1237,18.8278,5183.5095,757.2044,58,60,1704,1542,1762,1602,14269263,40466702,232264631,20807564,532923,88047127,22613343,8675651,6545231,17296329,266387820
도두동,2020-08-01,8578,21004750,627968,448091.9658,409952.6494,811198.9816,627128.0519,941654.9716,498471.0903,7325.4303,66620.2869,3021.7588,41905.2258,34205.2065,48566.1435,28043.4431,796.1963,3365.6456,418.3603,57,59,1705,1529,1762,1588,12908984,52145505,230687780,24806460,489538,125175378,30456622,29545049,5472810,19606406,221649035
도두동,2020-09-01,7432,16956300,506851,409798.5622,381110.3333,471631.3944,567579.2936,480505.1372,424510.1355,17576.216,61391.3263,8509.1951,45137.0636,31758.0116,30745.6776,25067.0745,0,2478.3655,305.0679,59,59,1706,1531,1765,1590,15883653,81513678,250115287,24855679,,116367425,20388900,4970241,7262332,15597202,199168843
도두동,2020-10-01,7681,18218650,544635,433512.6721,387357.7854,624934.1986,615429.6883,670181.2777,492617.4887,18604.3304,55130.8722,8022.6351,45186.7144,39081.4829,29368.3865,25803.1509,2399.7996,2679.5888,514.0393,56,55,1705,1539,1761,1594,14078986,41803713,223001706,26979688,233122,90894933,25117114,10180143,3723844,17789245,213763831
도두동,2020-11-01,7114,18714300,559617,442093.9993,404592.3078,632869.0022,579029.9473,619058.474,450540.9785,12492.9988,67283.3669,6032.9099,48155.5604,43560.1205,23619.6209,18800.1619,5.9533,4460.4183,865.4973,56,54,1716,1539,1772,1593,12621676,76289430,240829879,28785859,334922,90100228,28863659,5934890,8718152,23820386,219826717
도두동,2020-12-01,6863,17619050,526840,480662.5671,438210.9975,365425.1276,498167.0161,296570.3453,368828.5653,24119.5175,75343.4255,5235.1398,51152.5645,50882.6694,17000.3356,19024.9623,2867.8728,3953.1093,900.1337,52,53,1714,1548,1766,1601,14453871,41483178,242888353,35549934,,92397784,31932880,5573726,3281680,19977252,196480404
도두동,2021-01-01,6898,17814850,532726,512673.2769,449650.5809,411036.902,473258.2858,249926.0959,375830.7113,18680.3329,71041.9451,4371.4644,44363.8894,52981.5444,7597.0964,19661.7468,999.7575,5501.9269,74.9001,52,48,1724,1546,1776,1594,14319093,52717611,260199973,40393474,,80842355,19741590,4226468,1967834,21645465,128954100
도두동,2021-02-01,5969,15402250,460579,470713.1905,417489.384,417996.9933,505827.1702,378654.7944,377072.6435,23894.6848,56079.1509,3469.053,26460.0289,41725.8232,17036.6476,22452.9146,0,3510.7937,150.5693,50,48,1719,1545,1769,1593,13544811,56751089,236080473,28801217,115874,69325946,19127306,7696919,3411958,19581896,164195077
도두동,2021-03-01,6681,17504100,523480,463781.3785,424929.5881,485763.4578,551125.1493,468772.5688,443637.7441,22745.75,61342.7375,3722.9163,41557.2538,40951.817,24496.9071,20726.2105,3356.7911,7413.8932,490.5946,50,47,1719,1551,1769,1598,15306400,107067745,214099292,34891951,,97376436,24307550,8172199,2862107,19780147,201888437
도두동,2021-04-01,6926,17377150,519593,475639.1619,423225.7876,522191.7984,557521.7172,591581.2597,435312.2182,11846.0202,65802.1529,4447.5987,46544.0046,44745.0804,18044.9644,23765.2479,0,12703.7002,340.7604,50,48,1726,1557,1776,1605,12735287,55668187,246524033,28595206,,97578033,25282772,8730591,7092930,26038506,186522512
도두동,2021-05-01,8298,19663550,587847,503804.5853,432911.7764,580478.5734,592444.7052,618416.7946,465322.5407,12164.0976,71248.3098,3349.9766,48425.5021,52652.2858,19397.5503,27420.7201,0,13815.0269,83.547,49,45,1724,1567,1773,1612,13279393,122662914,260253456,37902590,949536,89290101,18406685,8144085,6038424,21187354,205080357
도두동,2021-06-01,8749,19733350,589865,464009.8754,411782.9919,587242.8024,612943.2823,643743.5709,467011.4934,11832.2008,67122.401,2294.3106,44525.9475,38036.6185,29965.8014,24754.4392,0,13607.0704,58.3716,43,47,1730,1583,1773,1630,11360159,73906769,263034032,46524553,165487,93069736,21480690,5310976,4120073,13684115,160514796
봉개동,2018-01-01,3709,10390450,310803,1186796.202,1103490.523,657451.0825,882874.1298,611749.0036,518329.6868,12119.8966,254433.2767,10687.9843,114651.3487,54223.461,57303.785,43492.527,534.3665,7675.5185,15134.5042,37,39,2089,1838,2126,1877,14922473,20159431,192091574,593619,,57971980,19959837,8396689,3152220,15374978,161268508
봉개동,2018-02-01,3511,9991650,298897,1057225.853,1006503.482,462967.0313,706362.5712,430518.9211,461672.7689,14532.2579,146039.4305,8471.6642,95481.9743,39827.0255,38916.8029,24344.4225,14004.1449,360.836,18190.4213,37,40,2101,1859,2138,1899,12674049,58094021,173444389,350173,1256241,64055336,14674401,8274369,3789750,17570749,124105022
봉개동,2018-03-01,3851,10577250,316362,1092570.933,1007565.395,624858.2083,1529474.808,578365.99,618977.9621,16877.9526,185268.3319,13141.6567,106084.8994,42145.0941,49032.1922,31717.7964,1117.7188,2496.6545,29082.837,34,39,2111,1868,2145,1907,12412718,29110066,190659937,1462765,,69382430,20003588,8276473,3543876,16182126,149752500
봉개동,2018-04-01,3984,10487400,313668,1079081.168,992303.7345,793832.0428,1065061.996,858001.1602,724867.2516,13690.6555,771525.8957,11961.6091,141683.7951,38346.7312,31770.2102,26544.3589,301.3284,7623.6098,39378.2671,35,40,2116,1866,2151,1906,14471791,32993722,208883357,994480,335296,76874028,21805648,11719190,2921440,16524189,159394312
봉개동,2018-05-01,4727,11513550,344226,1122581.135,1017838.844,882780.2829,1067108.504,829750.4678,682843.5824,19482.8442,703780.722,15176.8596,151964.3572,30384.4809,23927.4841,21908.5292,4324.9916,7438.3796,55713.0109,38,39,2114,1865,2152,1904,20852226,65018699,223354057,1024650,2255220,95079904,22317867,8749125,4741605,20020176,200775367
봉개동,2018-06-01,5177,11721950,350348,1073087.857,958609.0578,676328.2526,974664.3808,673263.1885,626392.2475,19260.9911,629705.5929,6523.0352,141134.101,31200.124,31058.5634,24018.4448,743.8041,3326.3245,42904.1571,40,40,2103,1871,2143,1911,21831095,44434362,204092593,544931,1717638,92200113,24513762,6458704,3509870,18192094,168652885
봉개동,2018-07-01,6289,14849800,443925,1101289.736,996129.6285,706251.1045,1051064.537,636606.274,638444.4367,23687.5092,570764.9079,12237.9923,132854.6093,43145.2559,43546.9706,34516.7282,3631.0587,2976.32,60035.4029,39,44,2110,1893,2149,1937,13248932,38223246,213020455,1358006,2797028,82872254,25576850,13371839,2414672,20201685,175686604
봉개동,2018-08-01,6120,14493600,433257,1128991.78,1019847.309,719312.4959,1114719.672,670766.6619,685302.2832,24146.005,441158.2138,19005.7938,135166.1068,43459.2645,53273.4746,44220.3475,818.6473,4785.6537,80972.4411,40,45,2112,1904,2152,1949,16733807,68705472,194335797,1901406,1246362,82874973,25466836,10644811,1582776,17573655,183449816
봉개동,2018-09-01,5883,13159300,393362,1075109.265,967517.9353,637443.2594,1168975.124,554758.6757,642708.3923,23313.8213,469034.7916,10734.406,111601.2308,41229.0632,45022.8928,39186.8416,1689.1428,6905.7102,69952.8885,41,45,2123,1918,2164,1963,16659830,54011966,199121465,1427386,2067601,91577147,17106440,11567469,5268430,16769073,166423966
봉개동,2018-10-01,5437,12044850,360001,1130477.417,1013993.547,707208.5342,1107668.698,725279.7757,696225.2544,17018.963,687268.9659,6123.399,122038.6342,52938.0197,30838.3167,30555.8308,821.2419,4378.868,73343.8152,39,47,2133,1927,2172,1974,16682216,63759412,179870880,868000,1855536,84989448,16397115,8953320,3059824,17625062,175352392
봉개동,2018-11-01,5042,12438750,371898,1062429.288,979136.0282,649963.1684,1035194.153,582633.7016,672871.5133,21362.3923,607102.7353,18358.9717,129913.9856,51070.2552,44579.2787,29377.0835,2166.3311,2803.9155,75792.2444,40,47,2258,2020,2298,2067,15364966,45109051,156418540,3093301,79840,78803078,22146618,9784217,2199592,16604676,181758357
봉개동,2018-12-01,6800,15268450,456378,1132891.36,1078361.295,512070.1914,1075945.855,455529.2133,771988.5657,25736.2026,500149.0065,11171.384,130721.9269,47684.9183,45956.8348,35251.1852,4852.8312,2838.8538,60154.2198,43,51,2538,2304,2581,2355,19529083,36331139,205213939,3282578,1689577,73537192,20705492,7024948,4309201,18309804,209685359
봉개동,2019-01-01,7395,15822450,472839,1283442.733,1270508.157,621633.3337,970153.3278,541638.0995,604032.3123,23186.1225,312344.979,16600.1728,111591.4424,41140.683,71537.9809,48041.9024,1938.6738,733.5607,51945.2817,45,51,2614,2383,2659,2434,17875570,60208347,182213059,2867100,2902310,92273442,20866452,7070168,3187511,20917607,203886375
봉개동,2019-02-01,7161,15840150,473422,1191378.107,1205016.401,535990.477,807391.5724,495851.9838,555807.9618,17063.6052,144305.8226,6107.0337,87971.8493,39633.9877,59718.5215,36327.8659,0,358.3166,47214.9491,43,54,2660,2434,2703,2488,15583347,38702432,192345442,2601667,718284,73148442,20136096,9225020,2399310,19650601,197603902
봉개동,2019-03-01,7373,15534700,464209,1260003.546,1286185.9,639491.3929,1609929.461,563198.9585,651178.4201,23148.2297,162922.4774,13573.5104,113299.8438,41233.5461,92868.2117,30360.854,3916.0918,749.3855,70946.0216,42,56,2692,2467,2734,2523,19880998,55775185,201963799,3756494,1458440,87454897,31113303,11004910,2317950,19460631,238415933
봉개동,2019-04-01,7343,15217800,454669,1228026.533,1228810.781,670593.8571,1145709.895,716912.6204,752756.3672,32013.4644,827557.9892,10568.3211,133326.7766,44780.824,48856.4743,34003.8109,2104.9391,1296.966,63234.6987,46,56,2699,2482,2745,2538,18108221,32315725,190076226,4451967,1400344,83850094,27849510,5755819,2840721,16592081,220716063
봉개동,2019-05-01,8453,16219600,484484,1256229.709,1268812.566,755058.1369,1162751.781,740762.0423,752937.5164,30019.3525,810585.7866,9588.3402,149781.2103,42485.7977,30669.123,39264.5329,71.5817,3071.522,50610.7714,45,57,2715,2489,2760,2546,16813114,85683726,211590899,7553266,1004505,91314919,28203294,9682526,2362716,24090685,242057348
봉개동,2019-06-01,8928,16879500,504178,1195524.286,1217401.094,640313.2554,1078795.49,591676.7415,678115.2431,34372.5774,592483.5202,14029.8808,139005.8599,40428.2821,40228.9282,39338.9248,3745.4319,4126.5398,60317.6017,42,55,2722,2503,2764,2558,18625583,43422573,224390186,7445717,2004501,84434283,27643677,13567481,3971928,23735826,239767129
봉개동,2019-07-01,10208,20094100,600276,1239675.459,1278376.074,723461.7613,1143850.159,666680.1253,700727.7637,38218.4458,414595.2616,14444.6888,147383.1911,35158.8239,51191.8721,31198.0809,1309.8275,4756.0409,66609.9906,43,51,2712,2497,2755,2548,18872311,50419912,241389705,6694285,1822545,102626257,27407916,13171715,3557725,20564006,248552519
봉개동,2019-08-01,9645,17698900,528605,1316946.532,1337376.018,824924.4119,1442385.707,732671.4591,818973.2162,23186.4741,344738.6476,17527.2808,128122.3322,46679.5756,105861.6942,54369.7596,1289.3292,3300.3848,92720.1932,40,50,2714,2502,2754,2552,16823083,81498133,228630383,6085313,2426776,98719233,30915588,12406892,3432704,22933539,271671905
봉개동,2019-09-01,9301,16732150,499657,1323948.031,1295022.956,556181.2774,1255428.18,500248.0406,669431.4352,29516.2456,430566.0344,17507.1629,116527.2978,43859.1023,42576.6047,39862.3889,1840.1378,5942.3648,91592.4444,41,51,2726,2510,2767,2561,22749854,71855633,234747172,5229842,1205568,101269728,22157352,14582937,4385808,15850599,233024298
봉개동,2019-10-01,8754,14864800,443781,1358720.193,1345193.629,794378.2351,1213732.773,793957.9352,746216.429,15578.8719,599570.5673,16692.4802,130232.5823,34026.1891,42961.2252,38506.5957,636.6127,3448.3012,57765.0264,42,53,2726,2504,2768,2557,23698425,52636758,223786419,6986715,163200,81553845,33993540,8943105,6749340,21926583,249971691
봉개동,2019-11-01,8296,15031050,448860,1360996.613,1259946.92,634784.3462,1212145.075,609030.9121,762374.3722,18423.3648,523470.0463,10792.1222,133803.2251,39577.1659,46416.4958,48221.4394,563.1589,9947.9328,47746.7043,41,51,2734,2521,2775,2572,18580844,42384290,239216292,6319923,211926,77776132,32900244,10555791,4868721,20838207,240325506
봉개동,2019-12-01,7950,15966250,477011,1461151.063,1317458.168,671038.2898,1190819.433,587188.473,733366.354,37241.5766,452029.0921,17733.8101,124442.9086,49756.9932,56536.9281,46399.5879,291.5243,6429.4877,44989.0379,42,51,2740,2530,2782,2581,18528109,74039136,249185176,9076262,1998200,102491909,30664491,10330181,7440205,25639430,274671648
봉개동,2020-01-01,8060,16561850,494851,1444043.74,1328538.795,695908.7797,1074663.863,656609.0125,690047.5334,35795.7646,278812.8203,16690.6478,112621.2816,47684.2671,48038.0196,40950.2257,481.1847,7683.9074,30543.019,43,51,2738,2534,2781,2585,18000450,62917425,247504520,12276252,3790830,112705767,28331010,10607694,4736880,24943845,233146041
봉개동,2020-02-01,7796,15622400,466748,1452852.201,1322225.006,438954.9486,886253.8076,322876.9971,597922.1164,20358.165,161212.0207,11994.496,111844.1508,51985.6648,53464.9023,39846.7996,1570.8463,5126.1599,16835.8419,45,51,2739,2526,2784,2577,16915000,65582804,214558646,11895063,1131075,88384978,24816825,14040873,4982670,20740650,209231848
봉개동,2020-03-01,8563,15780450,471281,1581393.243,1438337.397,363235.5075,956651.0685,258388.9167,677682.6786,22448.6234,189844.0733,10726.9955,108160.5458,69167.5135,79003.614,40856.0952,1189.0356,4760.1855,13951.0338,46,49,2747,2511,2793,2560,20825300,80060650,271377400,19558310,720000,105310450,28742000,9200600,6085000,22804550,259066800
봉개동,2020-04-01,8157,14598650,435924,1506675.598,1385353.454,333255.5334,1036671.367,240299.6154,750618.3173,16902.3865,175963.5673,7360.2901,110814.1348,67808.1948,43465.7856,34098.0875,6.0585,4121.7437,11398.7627,46,46,2750,2522,2796,2568,21972868,46623976,242281857,17381100,,118804852,24020326,10855065,6062892,22764738,250774885
봉개동,2020-05-01,9086,15886600,474318,1542813.959,1402250.949,470680.8017,1165602.947,409235.5565,785850.795,20962.8492,180633.5145,10090.1318,115663.4199,65961.8133,32881.3227,33300.7966,1111.8578,1838.5902,1364.9766,44,45,2742,2506,2786,2551,22441389,104340160,301538700,20771281,1620892,159645090,34676460,18985949,5694073,28440932,332125422
봉개동,2020-06-01,8841,16575149,495062,1431841.591,1312408.162,524348.7444,1470244.397,421602.8354,742210.5582,25931.6073,218642.6982,17467.8984,120783.2862,61428.5023,41044.4947,32507.9767,4.9947,5825.5193,1799.4519,43,47,2754,2510,2797,2557,18031155,71046145,258017231,23906816,1117696,102774272,36529664,27465112,6187008,26463949,281014210
봉개동,2020-07-01,10706,18891000,564058,1465321.654,1353677.53,591534.1962,1560002.922,463471.9449,761953.5391,29888.0848,469354.4778,14272.0529,130271.9822,62608.9939,52360.1128,31910.2486,1304.0199,5531.5,2826.9035,41,45,2754,2524,2795,2569,17828188,62200717,237765252,26363461,1421128,109352797,35901195,18795437,5058951,21552791,290522644
봉개동,2020-08-01,10745,19456900,581081,1495216.32,1399578.436,801862.7205,1244347.101,664666.631,861661.7039,32648.5263,473359.8065,11356.2087,121198.9809,63553.9807,74414.8187,55237.6759,0,5167.0616,3859.325,40,47,2741,2533,2781,2580,19724554,107454769,275249589,31618954,708757,114539323,23692515,23649411,6724760,26095442,281912007
봉개동,2020-09-01,9477,15629750,466536,1515856.273,1352978.971,431936.6629,1331472.191,331712.1268,737527.7759,27813.5092,329627.3178,17634.4876,108769.9662,71210.3233,29619.8873,34810.7546,373.9846,4916.2477,6400.5079,40,47,2727,2514,2767,2561,22866734,63283583,294327007,29051577,,120522312,25003434,16315028,6313405,27181879,250899724
봉개동,2020-10-01,9248,15425650,460453,1564133.385,1370052.38,558605.9276,1292924.861,517653.4877,900245.3514,49050.9566,356646.5482,38902.3735,95709.6347,56285.3146,28526.0671,35127.3485,425.79,3756.828,5647.8681,39,46,2727,2518,2766,2564,22060755,41752379,255688058,32611223,1237888,75293621,31132170,17711521,5157188,24328521,299826808
봉개동,2020-11-01,8097,14457800,431744,1523420.369,1384276.022,626686.8405,1288421.02,590928.3975,797531.57,28684.0308,361531.3349,27214.6861,131736.9028,48495.1979,29369.0561,37879.3412,474.002,3938.5487,4712.1196,35,46,2724,2515,2759,2561,22225950,89218479,252907036,27849329,1287261,109696983,33372585,17597912,6370644,21408848,305874644
봉개동,2020-12-01,8207,15685200,468528,1675044.614,1541621.244,421043.0682,1069673.403,304858.0379,710134.4004,20058.0186,291518.7278,16212.9594,136206.9631,43263.1802,44222.9513,55681.5389,45.2465,3777.0748,5352.6926,38,49,2747,2538,2785,2587,20675702,33746745,280198170,37397842,218440,99860963,24466804,9472666,3841496,26241349,208325364
봉개동,2021-01-01,7966,15180900,453441,1725370.836,1593681.968,445174.9494,945000.3976,242895.708,628268.2465,22205.0813,171812.4888,9339.7929,97187.6574,51904.1205,31200.6865,41222.4104,219.4861,4802.6499,2186.1284,38,47,2752,2535,2790,2582,21482939,36853942,304960938,48853884,116380,95011415,23841202,10199644,2068528,24907546,195714476
봉개동,2021-02-01,6496,12899650,385384,1514690.283,1379100.897,418967.8983,974124.2703,332219.7515,678595.0459,26565.8839,129614.7937,22801.9117,71041.1386,43482.0792,29105.7093,34472.2761,720.237,3249.9071,2009.8022,37,45,2762,2545,2799,2590,18723923,126038883,237118276,38438740,247940,83240744,22439177,11875542,5420778,19455143,191567501
봉개동,2021-03-01,7480,13873900,414359,1567121.568,1437614.846,514100.8346,1441416.764,395894.7476,723825.7492,21589.6896,192761.4147,10499.3354,111015.8537,42410.5358,55090.891,35278.7215,2604.7892,4226.2065,3411.7537,36,45,2754,2527,2790,2572,20673752,63270249,231942751,46191832,73805,98786312,27048769,12592864,4980565,22345864,262496034
봉개동,2021-04-01,7564,13278500,396462,1525442.51,1388092.172,568458.4563,1338320.839,567637.6624,806884.1436,24239.0781,448735.4363,12161.4463,122513.0412,35939.2732,29301.3835,37619.3207,5077.2075,3725.3878,3564.8942,36,46,2744,2527,2780,2573,23041329,53045648,244236100,51311053,1161030,97910420,22699606,14266676,10054317,22476881,283654028
봉개동,2021-05-01,9026,15601950,465787,1648979.306,1501545.032,607509.0039,1226134.516,577678.4343,812734.438,16364.9372,368522.7505,14223.7151,136646.7297,40426.0771,27056.5861,36026.8917,1485.0758,2612.1988,2788.9421,36,46,2731,2524,2767,2570,21672958,111435997,294693438,62393304,,148847679,29893752,12635203,7645680,29941633,297946203
